image_id,angle,speed,filename
9048,0.375,0.0,9048.png
6862,0.625,1.0,6862.png
12493,0.5625,1.0,12493.png
13661,0.5,0.0,13661.png
3202,0.5625,1.0,3202.png
648,0.4375,1.0,648.png
8653,0.5625,1.0,8653.png
4934,0.4375,1.0,4934.png
3959,0.625,1.0,3959.png
13663,0.5,1.0,13663.png
1169,0.75,0.0,1169.png
6995,0.1875,1.0,6995.png
10575,0.625,1.0,10575.png
4693,0.625,1.0,4693.png
4646,0.6875,1.0,4646.png
4444,0.5,1.0,4444.png
11017,0.625,1.0,11017.png
12362,0.875,1.0,12362.png
3637,0.5,1.0,3637.png
2770,0.6875,1.0,2770.png
12919,0.4375,1.0,12919.png
3321,0.75,1.0,3321.png
9100,0.4375,1.0,9100.png
711,0.5,0.0,711.png
7359,0.1875,1.0,7359.png
13625,0.6875,1.0,13625.png
13404,0.75,1.0,13404.png
16196,0.25,1.0,16196.png
2076,0.6875,1.0,2076.png
2686,0.6875,1.0,2686.png
4523,0.6875,1.0,4523.png
6671,0.75,1.0,6671.png
4623,0.75,0.0,4623.png
3034,0.5625,0.0,3034.png
729,0.6875,1.0,729.png
4743,0.75,0.0,4743.png
17542,0.5,1.0,17542.png
9055,0.8125,1.0,9055.png
7876,0.6875,1.0,7876.png
4379,0.875,1.0,4379.png
1522,0.6875,1.0,1522.png
2949,0.4375,1.0,2949.png
4263,0.5,0.0,4263.png
12638,0.5625,0.0,12638.png
12264,0.5,0.0,12264.png
3155,0.6875,1.0,3155.png
8549,0.75,1.0,8549.png
8780,0.5,1.0,8780.png
16702,0.75,1.0,16702.png
9141,0.4375,1.0,9141.png
10914,0.875,1.0,10914.png
7028,0.5,1.0,7028.png
10078,0.5,1.0,10078.png
1712,0.5625,1.0,1712.png
10532,0.8125,1.0,10532.png
4479,0.6875,0.0,4479.png
8920,0.5625,1.0,8920.png
11863,0.6875,1.0,11863.png
11251,0.8125,1.0,11251.png
10620,0.75,0.0,10620.png
10679,0.625,1.0,10679.png
9833,0.5625,1.0,9833.png
2778,0.5,1.0,2778.png
10524,0.5,1.0,10524.png
4416,0.6875,0.0,4416.png
8378,0.4375,0.0,8378.png
5469,0.6875,1.0,5469.png
4976,0.5625,1.0,4976.png
11951,0.5625,1.0,11951.png
7197,0.75,1.0,7197.png
828,0.4375,1.0,828.png
8001,0.6875,0.0,8001.png
5118,0.625,1.0,5118.png
7123,0.625,0.0,7123.png
16508,0.6875,0.0,16508.png
9536,0.6875,0.0,9536.png
6457,0.625,1.0,6457.png
4238,0.375,0.0,4238.png
6385,0.75,1.0,6385.png
5912,0.5625,0.0,5912.png
12624,0.5625,1.0,12624.png
6281,0.6875,0.0,6281.png
3490,0.75,0.0,3490.png
6972,0.5,1.0,6972.png
6943,0.5625,1.0,6943.png
17384,0.5,0.0,17384.png
4806,0.625,1.0,4806.png
1331,0.75,0.0,1331.png
16765,0.4375,1.0,16765.png
12596,0.6875,0.0,12596.png
2759,0.6875,1.0,2759.png
6684,0.5,0.0,6684.png
9375,0.5625,1.0,9375.png
8096,1.0,1.0,8096.png
2067,0.5625,1.0,2067.png
668,0.5,0.0,668.png
3748,0.75,1.0,3748.png
10036,0.4375,1.0,10036.png
3973,0.5625,1.0,3973.png
9214,0.6875,1.0,9214.png
13723,0.625,1.0,13723.png
9060,0.75,1.0,9060.png
10801,0.625,1.0,10801.png
716,0.8125,1.0,716.png
7855,0.75,0.0,7855.png
5343,0.75,0.0,5343.png
3219,0.75,0.0,3219.png
2296,0.4375,1.0,2296.png
16620,0.3125,1.0,16620.png
16930,0.4375,1.0,16930.png
6168,0.8125,1.0,6168.png
988,0.5,1.0,988.png
2155,0.5,1.0,2155.png
15330,0.4375,0.0,15330.png
766,0.8125,1.0,766.png
10008,0.5625,1.0,10008.png
13473,0.5625,1.0,13473.png
9796,0.6875,1.0,9796.png
3257,0.75,0.0,3257.png
16651,0.6875,1.0,16651.png
5634,0.6875,1.0,5634.png
12053,0.625,1.0,12053.png
12601,0.375,1.0,12601.png
7823,0.75,0.0,7823.png
7978,0.6875,1.0,7978.png
8050,0.5,1.0,8050.png
5946,0.625,1.0,5946.png
16887,0.3125,1.0,16887.png
12033,0.9375,1.0,12033.png
8535,0.8125,1.0,8535.png
7737,0.875,1.0,7737.png
1846,0.625,1.0,1846.png
10744,0.5625,1.0,10744.png
5037,0.625,1.0,5037.png
3248,0.75,1.0,3248.png
8366,0.75,1.0,8366.png
11736,0.75,1.0,11736.png
4403,0.6875,1.0,4403.png
11788,0.625,1.0,11788.png
12489,0.75,1.0,12489.png
1906,0.75,1.0,1906.png
7145,0.5,1.0,7145.png
13325,0.6875,0.0,13325.png
6000,0.4375,0.0,6000.png
13173,0.5,1.0,13173.png
13357,0.8125,1.0,13357.png
2655,0.5625,1.0,2655.png
6295,0.75,1.0,6295.png
2785,0.5625,1.0,2785.png
77,0.75,1.0,77.png
11444,0.5,0.0,11444.png
3289,0.75,1.0,3289.png
13692,0.625,1.0,13692.png
5313,0.625,1.0,5313.png
5148,0.375,1.0,5148.png
611,0.75,1.0,611.png
8608,0.4375,1.0,8608.png
16619,0.4375,1.0,16619.png
6815,0.0,1.0,6815.png
4865,0.5,1.0,4865.png
3151,0.625,1.0,3151.png
3625,0.6875,0.0,3625.png
5798,0.75,1.0,5798.png
13478,0.3125,0.0,13478.png
6894,0.4375,1.0,6894.png
6042,0.6875,1.0,6042.png
3622,0.625,1.0,3622.png
7987,0.5,1.0,7987.png
1311,0.4375,1.0,1311.png
16919,0.6875,1.0,16919.png
10168,0.4375,1.0,10168.png
3636,0.5625,1.0,3636.png
9118,0.5625,1.0,9118.png
2601,0.75,0.0,2601.png
6102,0.5625,0.0,6102.png
2361,0.5625,1.0,2361.png
2440,0.8125,1.0,2440.png
8154,0.625,0.0,8154.png
13410,0.4375,1.0,13410.png
8515,0.5625,0.0,8515.png
9556,0.375,0.0,9556.png
2654,0.375,1.0,2654.png
3609,0.625,1.0,3609.png
5042,0.4375,1.0,5042.png
6216,0.625,1.0,6216.png
9542,0.8125,1.0,9542.png
16909,0.5,1.0,16909.png
12522,0.5,0.0,12522.png
13184,0.625,1.0,13184.png
17413,0.5,0.0,17413.png
11675,0.375,1.0,11675.png
5465,0.3125,0.0,5465.png
2946,0.375,1.0,2946.png
6827,0.625,1.0,6827.png
10269,0.5625,0.0,10269.png
5657,0.8125,0.0,5657.png
9511,0.6875,1.0,9511.png
12401,0.75,1.0,12401.png
1936,0.4375,1.0,1936.png
990,0.6875,1.0,990.png
6772,0.5625,0.0,6772.png
12434,0.5,1.0,12434.png
15075,0.8125,1.0,15075.png
16423,0.5,0.0,16423.png
12402,0.5,1.0,12402.png
2263,0.6875,0.0,2263.png
8075,0.5625,1.0,8075.png
3365,0.6875,0.0,3365.png
11963,0.8125,1.0,11963.png
2712,0.4375,1.0,2712.png
205,0.75,1.0,205.png
165,0.4375,1.0,165.png
17379,0.5,0.0,17379.png
12446,0.6875,0.0,12446.png
5852,0.6875,0.0,5852.png
4250,0.6875,1.0,4250.png
11531,0.75,1.0,11531.png
8557,0.75,1.0,8557.png
2009,0.75,1.0,2009.png
8755,0.6875,1.0,8755.png
17351,0.5,0.0,17351.png
4398,0.625,0.0,4398.png
865,0.5625,0.0,865.png
9446,0.5,1.0,9446.png
4605,0.75,1.0,4605.png
5322,0.5,1.0,5322.png
7298,0.5625,1.0,7298.png
3671,0.6875,0.0,3671.png
12221,0.5,0.0,12221.png
13062,0.5625,1.0,13062.png
9863,0.75,1.0,9863.png
13177,0.4375,1.0,13177.png
3774,0.625,1.0,3774.png
7689,0.4375,0.0,7689.png
8244,0.5,1.0,8244.png
16706,0.6875,1.0,16706.png
7033,0.625,1.0,7033.png
4367,0.5625,1.0,4367.png
10132,0.75,1.0,10132.png
651,0.625,1.0,651.png
5926,0.4375,1.0,5926.png
389,0.625,1.0,389.png
16942,0.1875,1.0,16942.png
4903,0.5625,0.0,4903.png
9671,0.5625,1.0,9671.png
6065,0.625,1.0,6065.png
13256,0.6875,0.0,13256.png
10289,0.4375,1.0,10289.png
7107,0.625,1.0,7107.png
13169,0.1875,1.0,13169.png
11766,0.4375,1.0,11766.png
631,0.6875,1.0,631.png
7846,0.5,0.0,7846.png
9210,0.4375,1.0,9210.png
2704,0.625,1.0,2704.png
6046,0.6875,0.0,6046.png
1016,0.5625,1.0,1016.png
10593,0.6875,1.0,10593.png
5812,0.0625,1.0,5812.png
13542,0.5625,1.0,13542.png
15388,0.4375,0.0,15388.png
10897,0.75,0.0,10897.png
1853,0.5,1.0,1853.png
7154,0.875,1.0,7154.png
16767,0.25,1.0,16767.png
458,0.5625,1.0,458.png
5620,0.75,1.0,5620.png
4968,0.5,1.0,4968.png
3754,0.5,1.0,3754.png
7933,0.5625,1.0,7933.png
3402,0.6875,0.0,3402.png
3307,0.5625,1.0,3307.png
9676,0.375,1.0,9676.png
7235,0.75,0.0,7235.png
9231,0.8125,1.0,9231.png
9423,0.75,1.0,9423.png
6020,0.625,1.0,6020.png
1719,0.375,1.0,1719.png
12230,0.75,1.0,12230.png
11420,0.5,1.0,11420.png
10711,0.75,1.0,10711.png
2227,0.4375,1.0,2227.png
348,0.5625,1.0,348.png
570,0.125,0.0,570.png
2637,0.8125,1.0,2637.png
16397,0.5,0.0,16397.png
13164,0.5,0.0,13164.png
11106,0.5625,1.0,11106.png
2888,0.625,1.0,2888.png
11968,0.3125,1.0,11968.png
1735,0.5,0.0,1735.png
6716,0.375,1.0,6716.png
13511,0.625,1.0,13511.png
6522,0.75,0.0,6522.png
11743,0.625,0.0,11743.png
1211,0.625,1.0,1211.png
11184,0.625,1.0,11184.png
10907,0.625,1.0,10907.png
6957,0.5625,1.0,6957.png
16763,0.5,1.0,16763.png
3172,0.875,1.0,3172.png
11215,0.625,0.0,11215.png
5883,0.4375,1.0,5883.png
17570,0.5,1.0,17570.png
1377,0.4375,1.0,1377.png
15369,0.4375,0.0,15369.png
5105,0.5,1.0,5105.png
3731,0.5625,1.0,3731.png
1304,0.4375,1.0,1304.png
11493,0.4375,1.0,11493.png
12089,0.625,0.0,12089.png
12344,0.8125,1.0,12344.png
1637,0.6875,1.0,1637.png
11814,0.8125,1.0,11814.png
252,0.5,1.0,252.png
13690,0.6875,1.0,13690.png
6234,0.75,1.0,6234.png
5615,0.75,0.0,5615.png
8654,0.8125,1.0,8654.png
8167,0.4375,1.0,8167.png
4000,0.3125,1.0,4000.png
9093,0.5,1.0,9093.png
9084,0.5,1.0,9084.png
12313,0.6875,0.0,12313.png
8517,0.875,1.0,8517.png
9047,0.625,1.0,9047.png
11686,0.5625,1.0,11686.png
7810,0.75,1.0,7810.png
1173,0.5625,0.0,1173.png
683,0.6875,0.0,683.png
10274,0.5625,1.0,10274.png
5921,0.5,1.0,5921.png
9682,0.6875,1.0,9682.png
4326,0.5,1.0,4326.png
6773,0.5625,1.0,6773.png
10702,0.625,1.0,10702.png
1768,0.75,0.0,1768.png
12616,0.5,1.0,12616.png
4980,0.5625,0.0,4980.png
11384,0.8125,1.0,11384.png
3617,0.0,1.0,3617.png
2879,0.5,1.0,2879.png
4,0.625,1.0,4.png
13496,0.5,1.0,13496.png
1216,0.4375,1.0,1216.png
12667,0.75,1.0,12667.png
5951,0.6875,0.0,5951.png
12223,0.4375,1.0,12223.png
5917,0.8125,0.0,5917.png
10333,0.8125,1.0,10333.png
6419,0.625,1.0,6419.png
4744,0.875,1.0,4744.png
16541,0.4375,1.0,16541.png
8100,0.6875,1.0,8100.png
15896,0.5625,1.0,15896.png
9714,0.5,1.0,9714.png
11199,0.5,1.0,11199.png
7776,0.625,1.0,7776.png
12824,0.875,1.0,12824.png
4500,0.5625,0.0,4500.png
6169,0.5,0.0,6169.png
7544,0.5,1.0,7544.png
3364,0.5,1.0,3364.png
12617,0.5625,1.0,12617.png
3946,0.75,1.0,3946.png
1499,0.5,0.0,1499.png
1411,0.75,1.0,1411.png
9440,0.4375,1.0,9440.png
1624,0.5,0.0,1624.png
11837,0.4375,1.0,11837.png
15921,0.6875,1.0,15921.png
11009,0.75,1.0,11009.png
11121,0.75,1.0,11121.png
15824,0.625,1.0,15824.png
12637,0.75,1.0,12637.png
11352,0.6875,0.0,11352.png
6495,0.5625,1.0,6495.png
4947,0.6875,0.0,4947.png
8929,0.5,1.0,8929.png
13147,0.5,1.0,13147.png
11139,0.625,1.0,11139.png
13760,0.8125,1.0,13760.png
3587,0.75,1.0,3587.png
12528,0.6875,1.0,12528.png
13668,0.5,0.0,13668.png
5066,0.875,1.0,5066.png
12115,0.625,1.0,12115.png
17355,0.5,0.0,17355.png
13170,0.4375,1.0,13170.png
9321,0.625,0.0,9321.png
6860,0.3125,1.0,6860.png
7763,0.5625,1.0,7763.png
8015,0.125,1.0,8015.png
2754,0.4375,1.0,2754.png
11150,0.4375,1.0,11150.png
5385,0.75,0.0,5385.png
13754,0.5,1.0,13754.png
9157,0.5,0.0,9157.png
10643,0.4375,1.0,10643.png
12540,0.5,1.0,12540.png
10455,0.8125,1.0,10455.png
8349,0.4375,1.0,8349.png
12763,0.75,1.0,12763.png
6944,0.75,1.0,6944.png
6163,0.6875,0.0,6163.png
9936,0.4375,0.0,9936.png
11929,0.625,1.0,11929.png
2052,0.75,0.0,2052.png
12126,0.4375,1.0,12126.png
3150,0.5625,1.0,3150.png
5517,0.625,1.0,5517.png
10338,0.6875,1.0,10338.png
3461,0.625,1.0,3461.png
2169,0.8125,1.0,2169.png
10280,0.4375,1.0,10280.png
3722,0.4375,1.0,3722.png
5982,0.5,1.0,5982.png
6114,0.75,1.0,6114.png
12140,0.5,1.0,12140.png
5005,0.75,1.0,5005.png
2533,0.4375,1.0,2533.png
3383,0.5,1.0,3383.png
12235,0.75,1.0,12235.png
3134,0.4375,1.0,3134.png
15371,0.4375,0.0,15371.png
170,0.625,1.0,170.png
4594,0.5,1.0,4594.png
7113,0.6875,1.0,7113.png
2093,0.5,1.0,2093.png
11523,0.5625,1.0,11523.png
8537,0.5625,1.0,8537.png
10806,0.6875,0.0,10806.png
17254,0.5,1.0,17254.png
10458,0.5625,1.0,10458.png
6705,0.5625,0.0,6705.png
2095,0.6875,1.0,2095.png
863,0.0625,1.0,863.png
11807,0.5,0.0,11807.png
191,0.875,1.0,191.png
5961,0.8125,1.0,5961.png
6422,0.8125,1.0,6422.png
16941,0.25,1.0,16941.png
10128,0.6875,1.0,10128.png
6704,0.625,1.0,6704.png
12555,0.5,1.0,12555.png
11529,0.375,1.0,11529.png
5329,0.8125,1.0,5329.png
107,0.6875,1.0,107.png
2028,0.6875,1.0,2028.png
11884,0.5625,1.0,11884.png
13342,0.625,1.0,13342.png
7485,0.8125,1.0,7485.png
12539,0.5,1.0,12539.png
8527,0.6875,1.0,8527.png
3657,0.5625,0.0,3657.png
4797,0.5625,1.0,4797.png
16877,0.75,1.0,16877.png
6387,0.75,0.0,6387.png
4183,0.3125,1.0,4183.png
4863,0.5,0.0,4863.png
10672,0.625,1.0,10672.png
4842,0.5,0.0,4842.png
11236,0.4375,1.0,11236.png
8602,0.6875,1.0,8602.png
3507,0.6875,0.0,3507.png
9438,0.75,1.0,9438.png
6775,0.5,1.0,6775.png
7612,0.75,1.0,7612.png
3976,0.625,1.0,3976.png
714,0.4375,1.0,714.png
12623,0.625,1.0,12623.png
11583,0.5625,0.0,11583.png
8894,0.6875,0.0,8894.png
6043,0.75,1.0,6043.png
8216,0.5,1.0,8216.png
7075,0.5625,1.0,7075.png
12605,0.5625,1.0,12605.png
1617,0.625,0.0,1617.png
12011,0.3125,0.0,12011.png
17416,0.5,0.0,17416.png
4717,0.5625,1.0,4717.png
1809,0.5625,1.0,1809.png
2159,0.8125,1.0,2159.png
7531,0.6875,1.0,7531.png
7092,0.625,0.0,7092.png
7447,0.5625,0.0,7447.png
13178,0.8125,1.0,13178.png
4937,0.5625,1.0,4937.png
13334,0.6875,0.0,13334.png
13781,0.5,1.0,13781.png
4302,0.4375,1.0,4302.png
7673,0.625,1.0,7673.png
9339,0.75,0.0,9339.png
13239,0.5,1.0,13239.png
4175,0.6875,1.0,4175.png
6870,0.5625,1.0,6870.png
1658,0.4375,0.0,1658.png
1269,0.75,1.0,1269.png
6277,0.5,0.0,6277.png
17373,0.5,0.0,17373.png
568,0.75,1.0,568.png
11142,0.6875,1.0,11142.png
5744,0.8125,1.0,5744.png
6118,0.75,0.0,6118.png
5398,0.75,1.0,5398.png
1723,0.5,0.0,1723.png
6180,0.75,1.0,6180.png
5704,0.5625,1.0,5704.png
16933,0.5,1.0,16933.png
5879,0.75,1.0,5879.png
740,0.625,1.0,740.png
1263,0.6875,0.0,1263.png
9428,0.8125,1.0,9428.png
13141,0.25,1.0,13141.png
8194,0.75,1.0,8194.png
869,0.5625,1.0,869.png
10268,0.5,1.0,10268.png
4287,0.625,0.0,4287.png
6053,0.6875,1.0,6053.png
7897,0.5625,1.0,7897.png
7634,0.875,1.0,7634.png
9597,0.75,0.0,9597.png
4856,0.4375,1.0,4856.png
5944,0.875,1.0,5944.png
6881,0.625,1.0,6881.png
1589,0.5,0.0,1589.png
9168,0.625,0.0,9168.png
1938,0.8125,1.0,1938.png
3547,0.6875,0.0,3547.png
10604,0.875,1.0,10604.png
190,0.5,1.0,190.png
3223,0.625,0.0,3223.png
5570,0.75,0.0,5570.png
408,0.6875,0.0,408.png
12501,0.875,1.0,12501.png
12718,0.6875,1.0,12718.png
963,0.4375,0.0,963.png
10708,0.5,1.0,10708.png
4621,0.6875,1.0,4621.png
2124,0.0625,0.0,2124.png
463,0.5625,1.0,463.png
4210,0.5,0.0,4210.png
2043,0.625,1.0,2043.png
3063,0.625,1.0,3063.png
10750,0.8125,1.0,10750.png
3256,0.6875,1.0,3256.png
1121,0.4375,1.0,1121.png
4541,0.625,1.0,4541.png
16713,0.4375,1.0,16713.png
315,0.3125,1.0,315.png
12775,0.5625,1.0,12775.png
9144,0.75,1.0,9144.png
12941,0.75,1.0,12941.png
17527,0.5,1.0,17527.png
13115,0.5,0.0,13115.png
86,0.4375,0.0,86.png
3809,0.6875,1.0,3809.png
2324,0.625,1.0,2324.png
3631,0.4375,1.0,3631.png
15358,0.4375,0.0,15358.png
15350,0.4375,0.0,15350.png
2171,0.5625,0.0,2171.png
4946,0.5625,1.0,4946.png
813,0.5,0.0,813.png
6099,0.625,1.0,6099.png
12813,0.625,1.0,12813.png
3814,0.75,0.0,3814.png
3727,0.5625,1.0,3727.png
6814,0.5,0.0,6814.png
1359,0.4375,1.0,1359.png
1073,0.8125,1.0,1073.png
2915,0.4375,1.0,2915.png
9596,0.4375,1.0,9596.png
11628,0.5625,1.0,11628.png
10195,0.625,1.0,10195.png
4464,0.75,0.0,4464.png
10754,0.5,1.0,10754.png
12197,0.5,1.0,12197.png
619,0.8125,0.0,619.png
6982,0.6875,1.0,6982.png
7597,0.5,1.0,7597.png
9668,0.6875,1.0,9668.png
7479,0.625,1.0,7479.png
9901,0.875,1.0,9901.png
2969,0.625,0.0,2969.png
1803,0.75,0.0,1803.png
13025,0.4375,1.0,13025.png
635,0.4375,0.0,635.png
856,0.625,0.0,856.png
1217,0.4375,1.0,1217.png
9742,0.6875,1.0,9742.png
13745,0.625,1.0,13745.png
1554,0.625,1.0,1554.png
1786,0.5,0.0,1786.png
956,0.6875,0.0,956.png
1955,0.6875,1.0,1955.png
11948,0.375,1.0,11948.png
3295,0.75,1.0,3295.png
17401,0.5,0.0,17401.png
11348,0.6875,1.0,11348.png
16709,0.5,1.0,16709.png
11227,0.5,1.0,11227.png
5196,0.75,1.0,5196.png
12898,0.5625,1.0,12898.png
11272,0.5625,1.0,11272.png
12358,0.5,1.0,12358.png
557,0.5,1.0,557.png
9124,0.4375,1.0,9124.png
5648,0.4375,1.0,5648.png
16769,0.25,1.0,16769.png
16631,0.5,1.0,16631.png
629,0.375,0.0,629.png
5532,0.6875,0.0,5532.png
13265,0.4375,0.0,13265.png
13706,0.8125,1.0,13706.png
3980,0.6875,1.0,3980.png
7253,0.5,0.0,7253.png
574,0.375,1.0,574.png
11168,0.5,0.0,11168.png
5308,0.5625,0.0,5308.png
16313,0.3125,0.0,16313.png
13092,0.5625,0.0,13092.png
2288,0.6875,1.0,2288.png
15074,0.75,1.0,15074.png
3440,0.75,1.0,3440.png
2841,0.6875,0.0,2841.png
6737,0.5,1.0,6737.png
12094,0.75,1.0,12094.png
17258,0.3125,1.0,17258.png
3484,0.3125,0.0,3484.png
12974,0.6875,1.0,12974.png
1831,0.5,0.0,1831.png
9070,0.5,1.0,9070.png
2732,0.4375,1.0,2732.png
17408,0.5,0.0,17408.png
10661,0.75,1.0,10661.png
12762,0.8125,1.0,12762.png
5414,0.625,1.0,5414.png
12631,0.875,1.0,12631.png
11833,0.625,1.0,11833.png
13600,0.8125,1.0,13600.png
2018,0.75,0.0,2018.png
11274,0.5,0.0,11274.png
2798,0.625,0.0,2798.png
6390,0.6875,1.0,6390.png
10568,0.5625,1.0,10568.png
7098,0.6875,1.0,7098.png
6375,0.5625,0.0,6375.png
13145,0.3125,1.0,13145.png
11558,0.5625,0.0,11558.png
6082,0.6875,1.0,6082.png
7811,0.6875,1.0,7811.png
10555,0.75,1.0,10555.png
4664,0.5,1.0,4664.png
157,0.8125,1.0,157.png
3438,0.6875,1.0,3438.png
1668,0.6875,1.0,1668.png
730,0.5,1.0,730.png
9189,0.4375,0.0,9189.png
7889,0.625,1.0,7889.png
9271,0.5,1.0,9271.png
16317,0.3125,0.0,16317.png
1563,0.5,1.0,1563.png
17587,0.5,1.0,17587.png
4843,0.6875,1.0,4843.png
1731,0.8125,1.0,1731.png
9286,0.4375,0.0,9286.png
7343,0.5625,1.0,7343.png
6314,0.75,1.0,6314.png
11046,0.5625,1.0,11046.png
10439,0.75,1.0,10439.png
2674,0.4375,0.0,2674.png
17533,0.75,1.0,17533.png
3137,0.5,0.0,3137.png
3682,0.75,1.0,3682.png
9111,0.1875,0.0,9111.png
2693,0.125,1.0,2693.png
13502,0.4375,1.0,13502.png
9809,0.625,0.0,9809.png
1350,0.25,1.0,1350.png
5962,0.75,1.0,5962.png
9694,0.4375,1.0,9694.png
1327,0.6875,0.0,1327.png
12385,0.5,0.0,12385.png
11313,0.4375,1.0,11313.png
11806,0.4375,0.0,11806.png
1182,0.5625,1.0,1182.png
6201,0.6875,1.0,6201.png
3401,0.625,1.0,3401.png
6570,0.75,1.0,6570.png
4295,0.4375,1.0,4295.png
7930,0.4375,1.0,7930.png
1746,0.5,0.0,1746.png
12145,0.5,0.0,12145.png
12647,0.5625,1.0,12647.png
3271,0.6875,1.0,3271.png
10923,0.5,1.0,10923.png
4761,0.75,1.0,4761.png
8583,0.125,1.0,8583.png
7516,0.4375,1.0,7516.png
10120,0.625,1.0,10120.png
9888,0.5,0.0,9888.png
9011,0.625,1.0,9011.png
9197,0.6875,0.0,9197.png
10026,0.3125,1.0,10026.png
608,0.6875,0.0,608.png
4577,0.6875,0.0,4577.png
2101,0.625,1.0,2101.png
6225,0.8125,1.0,6225.png
12124,0.75,1.0,12124.png
9102,0.6875,1.0,9102.png
12999,0.5,1.0,12999.png
58,0.5625,1.0,58.png
5985,0.4375,0.0,5985.png
2373,0.5,0.0,2373.png
12666,0.8125,1.0,12666.png
8112,0.4375,1.0,8112.png
13364,0.8125,1.0,13364.png
4273,0.5625,1.0,4273.png
5884,0.5625,0.0,5884.png
12360,0.4375,1.0,12360.png
11390,0.1875,1.0,11390.png
9431,0.5625,1.0,9431.png
10490,0.75,1.0,10490.png
10185,0.5,1.0,10185.png
10642,0.8125,1.0,10642.png
1854,0.75,0.0,1854.png
4364,0.4375,1.0,4364.png
10738,0.625,0.0,10738.png
5475,0.5,1.0,5475.png
3249,0.5,0.0,3249.png
16689,0.6875,1.0,16689.png
6298,0.6875,1.0,6298.png
354,0.5625,1.0,354.png
1135,0.4375,1.0,1135.png
5342,0.4375,1.0,5342.png
9253,0.6875,1.0,9253.png
2651,0.75,0.0,2651.png
8054,0.5,1.0,8054.png
2646,0.75,1.0,2646.png
6971,0.625,1.0,6971.png
4814,0.875,1.0,4814.png
3229,0.5,0.0,3229.png
232,0.5625,0.0,232.png
8380,0.5625,1.0,8380.png
4631,0.5625,0.0,4631.png
866,0.6875,1.0,866.png
636,0.5625,1.0,636.png
7482,0.625,1.0,7482.png
9588,0.8125,1.0,9588.png
2355,0.625,1.0,2355.png
11606,0.4375,0.0,11606.png
9306,0.5625,1.0,9306.png
4119,0.75,1.0,4119.png
7561,0.5625,1.0,7561.png
9299,0.625,1.0,9299.png
1405,0.625,1.0,1405.png
923,0.8125,1.0,923.png
8490,0.5,1.0,8490.png
2256,0.6875,0.0,2256.png
1988,0.75,1.0,1988.png
11932,0.625,1.0,11932.png
4399,0.5,1.0,4399.png
11335,0.625,1.0,11335.png
3942,0.8125,1.0,3942.png
11240,0.5,1.0,11240.png
7723,0.625,0.0,7723.png
12420,0.625,0.0,12420.png
5086,0.625,1.0,5086.png
6739,0.8125,1.0,6739.png
7604,0.5625,1.0,7604.png
6212,0.4375,1.0,6212.png
1063,0.625,0.0,1063.png
2233,0.5,1.0,2233.png
1485,0.375,1.0,1485.png
5143,0.6875,1.0,5143.png
11635,0.5,1.0,11635.png
6866,0.625,1.0,6866.png
2010,0.6875,1.0,2010.png
108,0.75,1.0,108.png
1260,0.875,1.0,1260.png
6401,0.5,1.0,6401.png
16725,0.25,1.0,16725.png
9970,0.625,1.0,9970.png
5425,0.4375,1.0,5425.png
11328,0.6875,0.0,11328.png
660,0.75,1.0,660.png
8562,0.625,1.0,8562.png
12378,0.5,0.0,12378.png
6010,0.6875,0.0,6010.png
8831,0.6875,0.0,8831.png
1306,0.5,1.0,1306.png
11079,0.4375,1.0,11079.png
12326,0.5625,1.0,12326.png
7131,0.5625,0.0,7131.png
7249,0.375,1.0,7249.png
12243,0.5625,1.0,12243.png
7195,0.5,0.0,7195.png
9977,0.75,0.0,9977.png
7956,0.6875,1.0,7956.png
17499,0.5,0.0,17499.png
15412,0.4375,0.0,15412.png
2722,0.625,1.0,2722.png
11564,0.625,1.0,11564.png
9400,0.625,0.0,9400.png
8928,0.4375,1.0,8928.png
10656,0.5,1.0,10656.png
10556,0.625,1.0,10556.png
12182,0.1875,1.0,12182.png
8117,0.6875,1.0,8117.png
5550,0.75,0.0,5550.png
2395,0.625,1.0,2395.png
3221,0.75,1.0,3221.png
4985,0.4375,1.0,4985.png
7820,0.625,1.0,7820.png
3411,0.625,1.0,3411.png
7015,0.5625,0.0,7015.png
11593,0.5625,0.0,11593.png
5209,0.5,1.0,5209.png
10834,0.6875,1.0,10834.png
4077,0.5625,0.0,4077.png
1736,0.625,1.0,1736.png
1982,0.625,1.0,1982.png
6884,0.5,0.0,6884.png
957,0.875,1.0,957.png
1511,0.625,1.0,1511.png
11787,0.5,1.0,11787.png
5474,0.75,1.0,5474.png
9427,0.75,0.0,9427.png
12468,0.4375,0.0,12468.png
3182,0.75,1.0,3182.png
1214,0.8125,1.0,1214.png
8821,0.1875,1.0,8821.png
6426,0.4375,1.0,6426.png
11040,0.625,1.0,11040.png
12801,0.875,1.0,12801.png
12861,0.5625,0.0,12861.png
6395,0.6875,1.0,6395.png
6607,0.75,1.0,6607.png
10985,0.5,1.0,10985.png
4769,0.5,1.0,4769.png
7457,0.6875,1.0,7457.png
8486,0.625,0.0,8486.png
15902,0.1875,1.0,15902.png
6810,0.75,1.0,6810.png
9604,0.25,1.0,9604.png
11281,0.6875,1.0,11281.png
11804,0.5,1.0,11804.png
4328,0.5,1.0,4328.png
7904,0.5,1.0,7904.png
8310,0.3125,0.0,8310.png
911,0.5,1.0,911.png
12521,0.6875,0.0,12521.png
9454,0.625,0.0,9454.png
5697,0.375,1.0,5697.png
